angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.25,"[216, 33, 90, 112]",0.0,0.02,0.07,0.5,0.17,0.0
0.18,"[215, 33, 91, 113]",0.0,0.01,0.06,0.56,0.18,0.0
0.19,"[215, 33, 91, 113]",0.0,0.01,0.06,0.54,0.19,0.0
0.2,"[215, 33, 91, 113]",0.0,0.02,0.05,0.52,0.21,0.0
0.14,"[216, 33, 90, 113]",0.0,0.02,0.09,0.54,0.21,0.0
0.18,"[215, 33, 91, 113]",0.0,0.02,0.07,0.54,0.19,0.0
0.15,"[215, 33, 91, 114]",0.0,0.03,0.06,0.54,0.22,0.0
0.22,"[215, 33, 91, 113]",0.0,0.01,0.07,0.51,0.18,0.0
0.17,"[215, 33, 91, 114]",0.0,0.02,0.07,0.54,0.2,0.0
0.32,"[217, 38, 87, 108]",0.0,0.06,0.05,0.36,0.21,0.0
0.34,"[218, 38, 86, 107]",0.0,0.05,0.03,0.34,0.25,0.0
0.35,"[217, 39, 86, 106]",0.0,0.03,0.03,0.47,0.12,0.0
0.35,"[217, 39, 86, 106]",0.0,0.03,0.03,0.46,0.13,0.0
0.22,"[215, 34, 90, 112]",0.0,0.03,0.05,0.44,0.26,0.0
0.33,"[217, 39, 86, 106]",0.0,0.03,0.03,0.5,0.12,0.0
0.19,"[215, 33, 90, 113]",0.0,0.02,0.05,0.54,0.2,0.0
0.22,"[216, 34, 89, 112]",0.0,0.03,0.04,0.4,0.32,0.0
0.35,"[217, 39, 86, 106]",0.0,0.03,0.03,0.45,0.15,0.0
0.33,"[217, 38, 86, 107]",0.0,0.05,0.04,0.35,0.24,0.0
0.33,"[216, 39, 87, 105]",0.0,0.07,0.03,0.43,0.14,0.0
0.34,"[216, 39, 87, 105]",0.0,0.08,0.02,0.42,0.15,0.0
0.25,"[215, 37, 88, 107]",0.0,0.07,0.02,0.46,0.2,0.0
0.28,"[214, 34, 89, 111]",0.0,0.05,0.03,0.43,0.22,0.0
0.23,"[215, 35, 89, 110]",0.0,0.05,0.03,0.44,0.25,0.0
0.22,"[214, 34, 89, 111]",0.0,0.05,0.03,0.47,0.23,0.0
0.24,"[214, 35, 89, 110]",0.0,0.04,0.03,0.41,0.29,0.0
0.22,"[214, 35, 88, 110]",0.0,0.03,0.04,0.52,0.19,0.0
0.26,"[214, 35, 89, 109]",0.0,0.05,0.02,0.44,0.23,0.0
0.32,"[216, 39, 87, 106]",0.0,0.08,0.03,0.35,0.23,0.0
0.41,"[217, 40, 85, 104]",0.0,0.05,0.02,0.35,0.16,0.0
0.43,"[217, 40, 85, 104]",0.0,0.06,0.02,0.33,0.17,0.0
0.28,"[215, 36, 88, 109]",0.0,0.04,0.03,0.38,0.27,0.0
0.26,"[215, 36, 88, 109]",0.0,0.04,0.03,0.38,0.29,0.0
0.33,"[215, 37, 89, 108]",0.0,0.06,0.02,0.31,0.28,0.0
0.23,"[214, 34, 91, 111]",0.0,0.04,0.02,0.41,0.3,0.0
0.33,"[215, 37, 89, 108]",0.0,0.05,0.03,0.37,0.23,0.0
0.32,"[215, 37, 89, 108]",0.0,0.04,0.03,0.38,0.22,0.0
0.38,"[215, 37, 89, 109]",0.0,0.03,0.04,0.4,0.15,0.0
0.39,"[215, 37, 89, 109]",0.0,0.03,0.03,0.4,0.15,0.0
0.4,"[215, 37, 90, 109]",0.0,0.03,0.03,0.33,0.21,0.0
0.28,"[218, 37, 87, 108]",0.0,0.05,0.03,0.41,0.23,0.0
0.09,"[216, 34, 90, 111]",0.0,0.1,0.01,0.24,0.55,0.0
0.05,"[217, 36, 88, 109]",0.0,0.04,0.01,0.23,0.66,0.0
0.08,"[218, 35, 88, 111]",0.0,0.08,0.01,0.19,0.63,0.0
0.35,"[217, 34, 90, 111]",0.0,0.06,0.05,0.29,0.27,0.0
0.24,"[218, 34, 90, 111]",0.0,0.05,0.03,0.37,0.3,0.0
0.43,"[220, 38, 86, 107]",0.0,0.05,0.02,0.27,0.22,0.0
0.43,"[219, 38, 88, 108]",0.0,0.03,0.02,0.37,0.15,0.0
0.46,"[221, 39, 87, 105]",0.0,0.07,0.01,0.31,0.14,0.0
0.36,"[222, 38, 86, 106]",0.0,0.07,0.01,0.41,0.16,0.0
0.33,"[223, 38, 87, 106]",0.0,0.09,0.01,0.32,0.24,0.0
0.53,"[223, 40, 87, 104]",0.0,0.06,0.01,0.26,0.14,0.0
0.42,"[223, 40, 87, 105]",0.0,0.05,0.01,0.39,0.12,0.0
0.44,"[224, 40, 87, 105]",0.0,0.05,0.02,0.36,0.13,0.0
0.37,"[224, 40, 87, 106]",0.0,0.05,0.02,0.4,0.16,0.0
0.47,"[225, 40, 87, 105]",0.0,0.06,0.01,0.32,0.14,0.0
0.38,"[225, 40, 86, 106]",0.0,0.05,0.02,0.39,0.16,0.0
0.36,"[225, 41, 86, 104]",0.0,0.05,0.01,0.43,0.14,0.0
0.3,"[223, 36, 90, 111]",0.0,0.05,0.03,0.38,0.25,0.0
0.45,"[223, 38, 90, 109]",0.0,0.03,0.02,0.32,0.17,0.0
0.36,"[223, 37, 90, 110]",0.0,0.05,0.04,0.34,0.22,0.0
0.33,"[224, 37, 89, 110]",0.0,0.06,0.02,0.31,0.28,0.0
0.34,"[223, 37, 90, 110]",0.0,0.05,0.03,0.35,0.23,0.0
0.23,"[223, 35, 92, 114]",0.0,0.04,0.03,0.37,0.32,0.0
0.26,"[224, 35, 91, 114]",0.0,0.05,0.02,0.34,0.32,0.0
0.25,"[223, 35, 92, 114]",0.0,0.06,0.04,0.34,0.31,0.0
0.29,"[224, 36, 90, 112]",0.0,0.05,0.04,0.36,0.27,0.0
0.23,"[223, 35, 92, 113]",0.0,0.05,0.03,0.32,0.36,0.0
0.28,"[223, 35, 91, 114]",0.0,0.04,0.04,0.35,0.3,0.0
0.25,"[223, 35, 91, 113]",0.0,0.04,0.04,0.35,0.32,0.0
0.26,"[223, 35, 91, 113]",0.0,0.04,0.05,0.34,0.31,0.0
0.2,"[223, 31, 91, 118]",0.0,0.02,0.04,0.39,0.35,0.0
0.25,"[223, 31, 90, 118]",0.0,0.03,0.05,0.39,0.28,0.0
0.26,"[222, 31, 91, 118]",0.0,0.02,0.06,0.4,0.26,0.0
0.27,"[222, 31, 91, 118]",0.0,0.02,0.06,0.39,0.26,0.0
0.24,"[222, 31, 92, 118]",0.0,0.02,0.06,0.41,0.27,0.0
0.2,"[222, 31, 92, 119]",0.0,0.03,0.03,0.39,0.34,0.0
0.2,"[222, 31, 92, 119]",0.0,0.03,0.03,0.39,0.35,0.0
0.18,"[222, 31, 92, 118]",0.0,0.02,0.06,0.47,0.27,0.0
0.17,"[222, 31, 92, 118]",0.0,0.02,0.06,0.49,0.26,0.0
0.21,"[222, 31, 92, 119]",0.0,0.03,0.03,0.39,0.33,0.0
0.17,"[222, 31, 92, 118]",0.0,0.03,0.06,0.47,0.28,0.0
0.13,"[222, 30, 92, 120]",0.0,0.02,0.06,0.48,0.3,0.0
0.18,"[222, 31, 92, 119]",0.0,0.03,0.03,0.45,0.3,0.0
0.17,"[222, 31, 92, 119]",0.0,0.03,0.03,0.46,0.3,0.0
0.17,"[222, 31, 92, 119]",0.0,0.03,0.03,0.45,0.31,0.0
0.25,"[222, 36, 91, 112]",0.0,0.04,0.03,0.39,0.3,0.0
0.36,"[225, 40, 87, 106]",0.0,0.07,0.01,0.28,0.29,0.0
0.33,"[225, 39, 88, 108]",0.0,0.07,0.01,0.26,0.33,0.0
0.45,"[225, 39, 87, 107]",0.0,0.08,0.01,0.24,0.21,0.0
0.44,"[225, 39, 87, 107]",0.0,0.08,0.01,0.24,0.22,0.0
0.42,"[225, 39, 87, 107]",0.0,0.08,0.02,0.25,0.23,0.0
0.42,"[225, 39, 87, 107]",0.0,0.09,0.02,0.25,0.24,0.0
0.14,"[223, 35, 90, 113]",0.0,0.03,0.03,0.38,0.43,0.0
0.14,"[223, 35, 90, 113]",0.0,0.03,0.03,0.37,0.43,0.0
0.29,"[221, 37, 91, 113]",0.0,0.03,0.03,0.34,0.31,0.0
0.15,"[223, 35, 90, 113]",0.0,0.03,0.03,0.39,0.41,0.0
0.15,"[223, 35, 90, 113]",0.0,0.03,0.03,0.39,0.4,0.0
0.35,"[222, 38, 90, 112]",0.0,0.04,0.03,0.32,0.26,0.0
0.34,"[225, 38, 87, 109]",0.0,0.05,0.01,0.29,0.31,0.0
0.34,"[221, 38, 91, 112]",0.0,0.03,0.03,0.34,0.25,0.0
0.35,"[221, 38, 91, 112]",0.0,0.03,0.03,0.33,0.26,0.0
0.33,"[222, 37, 91, 112]",0.0,0.04,0.03,0.34,0.25,0.0
0.31,"[222, 37, 91, 112]",0.0,0.04,0.03,0.35,0.26,0.0
0.26,"[222, 37, 90, 112]",0.0,0.04,0.02,0.38,0.29,0.0
0.26,"[222, 37, 90, 112]",0.0,0.04,0.03,0.39,0.28,0.0
0.25,"[222, 37, 90, 112]",0.0,0.04,0.03,0.4,0.28,0.0
0.33,"[222, 37, 90, 111]",0.0,0.03,0.02,0.37,0.24,0.0
0.24,"[222, 37, 90, 112]",0.0,0.03,0.03,0.42,0.27,0.0
0.31,"[222, 37, 90, 111]",0.0,0.03,0.02,0.37,0.26,0.0
0.26,"[222, 37, 90, 110]",0.0,0.05,0.02,0.39,0.28,0.0
0.27,"[222, 37, 90, 110]",0.0,0.05,0.02,0.38,0.28,0.0
0.27,"[222, 37, 90, 110]",0.0,0.05,0.02,0.38,0.28,0.0
0.21,"[222, 35, 91, 113]",0.0,0.03,0.02,0.33,0.41,0.0
0.23,"[222, 35, 91, 113]",0.0,0.03,0.02,0.33,0.4,0.0
0.22,"[222, 34, 91, 114]",0.0,0.04,0.03,0.39,0.32,0.0
0.28,"[223, 36, 90, 112]",0.0,0.04,0.02,0.36,0.3,0.0
0.47,"[225, 42, 86, 104]",0.0,0.07,0.01,0.27,0.18,0.0
0.27,"[223, 36, 90, 112]",0.0,0.04,0.02,0.38,0.3,0.0
0.43,"[225, 42, 86, 105]",0.0,0.06,0.01,0.29,0.21,0.0
0.21,"[223, 36, 90, 113]",0.0,0.05,0.04,0.39,0.31,0.0
0.12,"[223, 36, 90, 112]",0.0,0.1,0.01,0.14,0.63,0.0
0.04,"[223, 36, 89, 112]",0.0,0.05,0.0,0.11,0.79,0.0
0.11,"[222, 36, 90, 113]",0.0,0.08,0.01,0.14,0.66,0.0
0.32,"[224, 43, 85, 103]",0.0,0.1,0.0,0.2,0.38,0.0
0.39,"[224, 44, 86, 102]",0.0,0.08,0.01,0.26,0.26,0.0
0.42,"[224, 43, 87, 104]",0.0,0.05,0.02,0.31,0.21,0.0
0.42,"[225, 43, 86, 103]",0.0,0.09,0.01,0.27,0.22,0.0
0.43,"[225, 43, 86, 103]",0.0,0.09,0.01,0.26,0.22,0.0
0.43,"[225, 43, 86, 104]",0.0,0.05,0.02,0.31,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.05,0.02,0.3,0.19,0.0
0.47,"[225, 43, 86, 104]",0.0,0.05,0.01,0.29,0.18,0.0
0.48,"[225, 43, 86, 104]",0.0,0.04,0.02,0.29,0.18,0.0
0.44,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.42,"[225, 42, 86, 105]",0.0,0.07,0.01,0.29,0.21,0.0
0.43,"[225, 42, 86, 105]",0.0,0.07,0.01,0.28,0.21,0.0
0.45,"[225, 42, 86, 105]",0.0,0.06,0.01,0.27,0.21,0.0
0.31,"[222, 35, 91, 113]",0.0,0.03,0.02,0.33,0.31,0.0
0.44,"[225, 42, 86, 105]",0.0,0.06,0.01,0.28,0.21,0.0
0.43,"[225, 42, 86, 105]",0.0,0.06,0.01,0.28,0.21,0.0
0.44,"[225, 42, 86, 105]",0.0,0.06,0.01,0.28,0.21,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.29,0.19,0.0
0.46,"[225, 42, 86, 105]",0.0,0.07,0.01,0.27,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.07,0.01,0.28,0.19,0.0
0.44,"[225, 43, 86, 103]",0.0,0.08,0.01,0.26,0.21,0.0
0.45,"[225, 43, 86, 103]",0.0,0.08,0.01,0.26,0.2,0.0
0.44,"[225, 43, 86, 104]",0.0,0.07,0.01,0.3,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.07,0.01,0.29,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.29,0.19,0.0
0.46,"[225, 43, 86, 104]",0.0,0.07,0.01,0.27,0.19,0.0
0.46,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.46,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.19,0.0
0.46,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.19,0.0
0.46,"[225, 43, 86, 104]",0.0,0.06,0.01,0.27,0.19,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.46,"[225, 43, 86, 104]",0.0,0.06,0.01,0.27,0.2,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.44,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.44,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.28,0.2,0.0
0.45,"[225, 43, 86, 104]",0.0,0.06,0.01,0.29,0.2,0.0
0.44,"[225, 43, 86, 104]",0.0,0.06,0.01,0.29,0.2,0.0
0.44,"[225, 43, 86, 104]",0.0,0.06,0.01,0.29,0.2,0.0
0.46,"[224, 43, 87, 104]",0.0,0.08,0.01,0.26,0.2,0.0
0.5,"[224, 43, 87, 104]",0.0,0.08,0.01,0.23,0.18,0.0
0.49,"[224, 43, 87, 104]",0.0,0.07,0.01,0.25,0.18,0.0
0.49,"[224, 43, 87, 104]",0.0,0.08,0.01,0.25,0.18,0.0
0.51,"[225, 43, 86, 104]",0.0,0.07,0.01,0.24,0.17,0.0
0.25,"[222, 32, 92, 118]",0.0,0.02,0.05,0.34,0.34,0.0
0.2,"[222, 34, 92, 115]",0.0,0.05,0.02,0.3,0.42,0.0
0.27,"[222, 32, 91, 118]",0.0,0.04,0.05,0.31,0.32,0.0
0.27,"[222, 35, 91, 112]",0.0,0.11,0.02,0.27,0.34,0.0
0.28,"[221, 32, 91, 118]",0.0,0.04,0.06,0.3,0.32,0.0
0.28,"[221, 35, 91, 112]",0.0,0.11,0.02,0.22,0.37,0.0
0.35,"[221, 36, 91, 113]",0.0,0.05,0.02,0.28,0.3,0.0
0.34,"[221, 36, 91, 113]",0.0,0.06,0.02,0.26,0.33,0.0
0.32,"[221, 36, 91, 113]",0.0,0.05,0.02,0.28,0.33,0.0
0.27,"[220, 35, 92, 114]",0.0,0.06,0.01,0.31,0.35,0.0
0.22,"[221, 36, 90, 113]",0.0,0.06,0.02,0.35,0.34,0.0
0.3,"[220, 36, 91, 114]",0.0,0.06,0.03,0.34,0.27,0.0
0.28,"[220, 36, 91, 114]",0.0,0.07,0.02,0.33,0.3,0.0
0.28,"[220, 36, 91, 114]",0.0,0.06,0.03,0.34,0.29,0.0
0.27,"[220, 36, 91, 112]",0.0,0.09,0.03,0.3,0.3,0.0
0.3,"[221, 37, 90, 112]",0.0,0.07,0.02,0.33,0.28,0.0
0.32,"[220, 36, 91, 113]",0.0,0.06,0.03,0.31,0.28,0.0
0.39,"[220, 35, 90, 114]",0.0,0.05,0.03,0.27,0.25,0.0
0.37,"[220, 35, 90, 113]",0.0,0.05,0.02,0.28,0.28,0.0
0.37,"[220, 35, 90, 113]",0.0,0.05,0.02,0.26,0.3,0.0
0.38,"[220, 35, 90, 114]",0.0,0.05,0.04,0.27,0.25,0.0
0.38,"[220, 35, 90, 114]",0.0,0.05,0.04,0.26,0.27,0.0
0.38,"[220, 35, 90, 114]",0.0,0.05,0.04,0.27,0.26,0.0
0.31,"[220, 36, 90, 112]",0.0,0.06,0.03,0.3,0.29,0.0
0.32,"[219, 36, 91, 112]",0.0,0.06,0.03,0.29,0.3,0.0
0.33,"[220, 35, 90, 113]",0.0,0.05,0.03,0.27,0.32,0.0
0.35,"[220, 35, 90, 113]",0.0,0.05,0.03,0.25,0.32,0.0
0.36,"[220, 35, 90, 113]",0.0,0.05,0.03,0.24,0.32,0.0
0.34,"[220, 35, 90, 114]",0.0,0.06,0.04,0.26,0.29,0.0
0.31,"[219, 35, 91, 113]",0.0,0.04,0.02,0.29,0.33,0.0
0.32,"[219, 35, 91, 113]",0.0,0.04,0.02,0.29,0.33,0.0
0.31,"[219, 35, 91, 113]",0.0,0.04,0.03,0.3,0.32,0.0
0.35,"[219, 36, 91, 112]",0.0,0.07,0.03,0.25,0.3,0.0
0.31,"[219, 35, 91, 114]",0.0,0.07,0.05,0.28,0.29,0.0
0.34,"[219, 35, 91, 113]",0.0,0.04,0.02,0.29,0.31,0.0
0.32,"[219, 35, 91, 113]",0.0,0.04,0.02,0.29,0.32,0.0
0.32,"[219, 35, 91, 113]",0.0,0.04,0.03,0.31,0.3,0.0
0.36,"[219, 35, 91, 114]",0.0,0.06,0.05,0.25,0.27,0.0
0.32,"[219, 35, 91, 113]",0.0,0.04,0.03,0.29,0.32,0.0
0.34,"[219, 35, 91, 114]",0.0,0.05,0.05,0.27,0.28,0.0
0.31,"[219, 36, 91, 112]",0.0,0.05,0.05,0.28,0.31,0.0
0.31,"[220, 36, 90, 113]",0.0,0.05,0.08,0.26,0.29,0.0
0.33,"[220, 36, 90, 113]",0.0,0.05,0.07,0.26,0.29,0.0
0.32,"[220, 36, 90, 113]",0.0,0.05,0.07,0.27,0.29,0.0
0.24,"[219, 36, 92, 114]",0.0,0.05,0.05,0.31,0.35,0.0
0.31,"[220, 36, 91, 113]",0.0,0.04,0.08,0.28,0.29,0.0
0.24,"[221, 36, 90, 113]",0.0,0.07,0.08,0.28,0.32,0.0
0.32,"[220, 37, 91, 112]",0.0,0.07,0.07,0.26,0.28,0.0
0.3,"[219, 37, 92, 113]",0.0,0.06,0.04,0.25,0.35,0.0
0.21,"[218, 32, 93, 120]",0.0,0.04,0.08,0.38,0.28,0.0
0.21,"[218, 32, 93, 120]",0.0,0.04,0.08,0.39,0.28,0.0
0.22,"[218, 32, 93, 120]",0.0,0.04,0.08,0.38,0.28,0.0
0.22,"[218, 32, 93, 120]",0.0,0.04,0.09,0.37,0.28,0.0
0.23,"[218, 32, 93, 121]",0.0,0.02,0.12,0.38,0.25,0.0
0.36,"[220, 36, 92, 114]",0.0,0.05,0.1,0.25,0.23,0.0
0.33,"[220, 36, 92, 114]",0.0,0.05,0.11,0.27,0.23,0.0
0.33,"[220, 36, 92, 114]",0.0,0.05,0.1,0.28,0.25,0.0
0.35,"[221, 36, 91, 113]",0.0,0.05,0.06,0.24,0.29,0.0
0.33,"[220, 36, 92, 114]",0.0,0.06,0.08,0.27,0.27,0.0
0.32,"[220, 36, 91, 113]",0.0,0.04,0.05,0.28,0.31,0.0
0.33,"[219, 35, 92, 115]",0.0,0.05,0.05,0.27,0.3,0.0
0.3,"[220, 35, 92, 115]",0.0,0.05,0.11,0.27,0.27,0.0
0.34,"[223, 42, 87, 106]",0.0,0.12,0.02,0.27,0.25,0.0
0.08,"[223, 41, 87, 107]",0.0,0.11,0.01,0.2,0.6,0.0
0.1,"[218, 33, 94, 118]",0.0,0.06,0.05,0.26,0.54,0.01
0.32,"[224, 41, 88, 109]",0.0,0.14,0.02,0.14,0.37,0.01
0.29,"[223, 43, 87, 106]",0.0,0.11,0.02,0.21,0.37,0.0
0.38,"[223, 41, 88, 107]",0.0,0.1,0.01,0.23,0.28,0.0
0.36,"[223, 43, 88, 105]",0.0,0.11,0.02,0.25,0.26,0.0
0.48,"[224, 42, 87, 107]",0.0,0.05,0.02,0.23,0.22,0.0
0.44,"[224, 42, 87, 106]",0.0,0.07,0.01,0.27,0.21,0.0
0.33,"[224, 37, 89, 111]",0.0,0.08,0.01,0.32,0.26,0.0
0.29,"[225, 37, 88, 110]",0.0,0.12,0.02,0.32,0.25,0.0
0.41,"[222, 37, 90, 111]",0.0,0.05,0.02,0.23,0.29,0.0
0.46,"[225, 38, 88, 109]",0.0,0.09,0.01,0.2,0.24,0.0
0.29,"[221, 35, 92, 114]",0.0,0.04,0.01,0.41,0.25,0.0
0.36,"[225, 37, 89, 110]",0.0,0.1,0.02,0.25,0.27,0.0
0.38,"[225, 37, 88, 110]",0.0,0.06,0.01,0.23,0.31,0.0
0.13,"[225, 38, 88, 108]",0.0,0.15,0.0,0.11,0.6,0.0
0.16,"[226, 39, 87, 107]",0.0,0.12,0.0,0.11,0.61,0.0
0.16,"[226, 39, 87, 107]",0.0,0.12,0.0,0.12,0.6,0.0
0.14,"[226, 38, 87, 108]",0.0,0.14,0.0,0.11,0.61,0.0
0.14,"[226, 39, 87, 107]",0.0,0.12,0.0,0.13,0.61,0.0
0.14,"[226, 39, 86, 107]",0.0,0.12,0.0,0.15,0.58,0.0
0.15,"[226, 39, 86, 107]",0.0,0.11,0.0,0.15,0.58,0.0
0.14,"[225, 38, 87, 109]",0.0,0.1,0.0,0.15,0.6,0.0
0.13,"[226, 39, 87, 106]",0.0,0.11,0.0,0.14,0.61,0.0
0.13,"[226, 39, 86, 107]",0.0,0.12,0.0,0.15,0.59,0.0
0.11,"[226, 38, 86, 107]",0.0,0.12,0.0,0.16,0.61,0.0
0.06,"[226, 38, 87, 107]",0.0,0.14,0.0,0.19,0.61,0.0
0.07,"[225, 37, 87, 108]",0.0,0.12,0.0,0.23,0.57,0.0
0.07,"[225, 38, 86, 107]",0.0,0.13,0.0,0.19,0.6,0.0
0.26,"[225, 35, 89, 111]",0.0,0.06,0.01,0.27,0.4,0.0
0.37,"[226, 34, 88, 112]",0.0,0.04,0.01,0.26,0.32,0.0
0.34,"[226, 34, 88, 112]",0.0,0.04,0.01,0.35,0.27,0.0
0.33,"[226, 35, 87, 111]",0.0,0.03,0.01,0.33,0.3,0.0
0.31,"[226, 35, 88, 111]",0.0,0.03,0.01,0.41,0.23,0.0
0.3,"[226, 35, 88, 111]",0.0,0.03,0.01,0.41,0.24,0.0
0.32,"[226, 35, 88, 111]",0.0,0.03,0.02,0.43,0.21,0.0
0.32,"[226, 35, 88, 111]",0.0,0.03,0.02,0.43,0.19,0.0
0.28,"[226, 35, 88, 110]",0.0,0.04,0.01,0.45,0.21,0.0
0.33,"[226, 34, 88, 112]",0.0,0.03,0.02,0.4,0.22,0.0
0.33,"[226, 35, 88, 111]",0.0,0.03,0.02,0.42,0.2,0.0
0.3,"[226, 35, 88, 111]",0.0,0.03,0.02,0.44,0.21,0.0
0.3,"[226, 34, 88, 112]",0.0,0.03,0.02,0.42,0.23,0.0
0.31,"[226, 34, 89, 112]",0.0,0.04,0.01,0.39,0.25,0.0
0.3,"[226, 34, 89, 112]",0.0,0.03,0.01,0.4,0.25,0.0
0.3,"[226, 34, 89, 111]",0.0,0.05,0.01,0.42,0.22,0.0
0.29,"[226, 34, 89, 111]",0.0,0.04,0.01,0.43,0.23,0.0
0.25,"[227, 33, 88, 113]",0.0,0.04,0.01,0.42,0.27,0.0
0.25,"[227, 33, 88, 113]",0.0,0.04,0.01,0.42,0.27,0.0
0.26,"[227, 33, 88, 113]",0.0,0.04,0.01,0.42,0.26,0.0
0.26,"[227, 33, 88, 113]",0.0,0.04,0.01,0.42,0.27,0.0
0.27,"[226, 34, 88, 112]",0.0,0.04,0.02,0.43,0.24,0.0
0.27,"[226, 34, 88, 112]",0.0,0.04,0.02,0.44,0.23,0.0
0.28,"[225, 34, 89, 112]",0.0,0.04,0.02,0.43,0.23,0.0
0.3,"[225, 35, 88, 111]",0.0,0.03,0.01,0.43,0.22,0.0
0.29,"[225, 34, 89, 112]",0.0,0.04,0.01,0.41,0.25,0.0
0.25,"[224, 34, 90, 112]",0.0,0.03,0.02,0.46,0.24,0.0
0.29,"[225, 35, 88, 111]",0.0,0.05,0.01,0.42,0.22,0.0
0.34,"[224, 33, 90, 112]",0.0,0.04,0.01,0.38,0.23,0.0
0.33,"[224, 35, 88, 111]",0.0,0.04,0.02,0.36,0.25,0.0
0.3,"[224, 34, 89, 111]",0.0,0.05,0.01,0.41,0.22,0.0
0.28,"[224, 35, 88, 110]",0.0,0.04,0.02,0.44,0.22,0.0
0.34,"[223, 34, 89, 111]",0.0,0.04,0.01,0.39,0.22,0.0
0.3,"[223, 34, 89, 111]",0.0,0.04,0.01,0.44,0.2,0.0
0.29,"[223, 34, 89, 111]",0.0,0.04,0.01,0.44,0.21,0.0
0.29,"[223, 34, 88, 111]",0.0,0.05,0.01,0.43,0.21,0.0
0.34,"[223, 34, 89, 110]",0.0,0.05,0.01,0.4,0.2,0.0
0.34,"[223, 34, 89, 110]",0.0,0.05,0.02,0.4,0.2,0.0
0.27,"[223, 34, 89, 111]",0.0,0.04,0.02,0.48,0.18,0.0
0.27,"[223, 34, 89, 111]",0.0,0.04,0.02,0.48,0.19,0.0
0.37,"[223, 34, 88, 110]",0.0,0.04,0.01,0.37,0.21,0.0
0.43,"[223, 33, 89, 111]",0.0,0.03,0.01,0.34,0.19,0.0
0.43,"[223, 33, 89, 111]",0.0,0.03,0.01,0.34,0.19,0.0
0.35,"[223, 34, 89, 110]",0.0,0.04,0.02,0.41,0.18,0.0
0.34,"[223, 34, 89, 110]",0.0,0.05,0.01,0.41,0.19,0.0
0.34,"[224, 34, 88, 110]",0.0,0.05,0.01,0.4,0.19,0.0
0.36,"[223, 34, 89, 110]",0.0,0.05,0.01,0.38,0.21,0.0
0.35,"[224, 33, 88, 111]",0.0,0.05,0.01,0.41,0.18,0.0
0.34,"[224, 33, 88, 111]",0.0,0.05,0.01,0.42,0.18,0.0
0.34,"[223, 34, 89, 110]",0.0,0.04,0.01,0.38,0.22,0.0
0.34,"[223, 34, 89, 110]",0.0,0.04,0.01,0.37,0.23,0.0
0.34,"[223, 34, 89, 110]",0.0,0.04,0.01,0.38,0.23,0.0
0.08,"[224, 35, 87, 109]",0.0,0.1,0.0,0.21,0.6,0.0
0.06,"[223, 36, 86, 109]",0.0,0.09,0.01,0.21,0.63,0.0
0.07,"[224, 35, 86, 110]",0.0,0.12,0.0,0.18,0.62,0.01
0.09,"[223, 36, 87, 109]",0.0,0.08,0.0,0.19,0.63,0.0
0.17,"[224, 35, 87, 110]",0.0,0.07,0.01,0.33,0.42,0.0
0.24,"[224, 34, 88, 110]",0.0,0.05,0.01,0.4,0.3,0.0
0.27,"[224, 34, 88, 110]",0.0,0.04,0.01,0.41,0.27,0.0
0.27,"[224, 33, 88, 112]",0.0,0.04,0.01,0.39,0.29,0.0
0.26,"[223, 32, 89, 113]",0.0,0.03,0.01,0.46,0.23,0.0
0.19,"[224, 32, 88, 113]",0.0,0.03,0.01,0.55,0.22,0.0
0.31,"[223, 30, 88, 114]",0.0,0.02,0.02,0.5,0.16,0.0
0.29,"[223, 30, 88, 114]",0.0,0.02,0.02,0.51,0.15,0.0
0.29,"[223, 30, 88, 114]",0.0,0.02,0.02,0.5,0.17,0.0
0.32,"[224, 31, 87, 113]",0.0,0.02,0.01,0.44,0.21,0.0
0.32,"[224, 31, 87, 113]",0.0,0.02,0.01,0.44,0.21,0.0
0.3,"[224, 30, 87, 114]",0.0,0.03,0.01,0.48,0.18,0.0
