,box,angry,disgust,fear,happy,sad,surprise,neutral,timeline
11941,"[308, 133, 225, 299]",0.1,0.0,0.03,0.0,0.47,0.0,0.4,398.0463665138616
11942,"[306, 132, 226, 301]",0.13,0.0,0.04,0.0,0.45,0.0,0.38,398.07970093865964
11943,"[306, 134, 224, 296]",0.08,0.0,0.04,0.0,0.44,0.0,0.44,398.11303536345775
11944,"[304, 133, 226, 298]",0.08,0.0,0.04,0.0,0.45,0.0,0.42,398.1463697882558
11945,"[303, 133, 226, 299]",0.07,0.0,0.05,0.01,0.48,0.0,0.39,398.1797042130539
11946,"[303, 132, 227, 301]",0.08,0.0,0.04,0.01,0.42,0.0,0.46,398.213038637852
11947,"[302, 131, 226, 301]",0.07,0.0,0.04,0.01,0.49,0.0,0.4,398.24637306265004
11948,"[306, 136, 225, 298]",0.08,0.0,0.04,0.01,0.45,0.0,0.43,398.27970748744815
11949,"[306, 137, 223, 296]",0.09,0.0,0.06,0.01,0.44,0.0,0.41,398.3130419122462
11950,"[305, 136, 226, 299]",0.06,0.0,0.06,0.01,0.38,0.0,0.48,398.3463763370443
11951,"[307, 137, 224, 297]",0.09,0.0,0.04,0.01,0.44,0.0,0.42,398.3797107618424
11952,"[308, 138, 222, 293]",0.12,0.0,0.06,0.01,0.41,0.0,0.39,398.41304518664043
11953,"[308, 138, 222, 294]",0.11,0.0,0.06,0.02,0.4,0.0,0.41,398.44637961143854
11954,"[307, 133, 227, 302]",0.1,0.0,0.06,0.01,0.5,0.0,0.32,398.4797140362366
11955,"[305, 133, 230, 305]",0.08,0.0,0.07,0.01,0.37,0.0,0.46,398.5130484610347
11956,"[305, 132, 230, 306]",0.08,0.0,0.05,0.01,0.35,0.0,0.51,398.54638288583277
11957,"[305, 132, 230, 308]",0.07,0.0,0.05,0.03,0.29,0.0,0.56,398.5797173106308
11958,"[305, 131, 231, 310]",0.08,0.0,0.05,0.04,0.3,0.0,0.54,398.61305173542894
11959,"[304, 132, 230, 307]",0.06,0.0,0.04,0.03,0.26,0.0,0.61,398.646386160227
11960,"[304, 132, 231, 307]",0.06,0.0,0.04,0.04,0.29,0.0,0.58,398.6797205850251
11961,"[305, 133, 229, 304]",0.08,0.0,0.04,0.04,0.24,0.0,0.59,398.71305500982317
11962,"[306, 134, 229, 302]",0.1,0.0,0.05,0.04,0.29,0.0,0.52,398.7463894346212
11963,"[306, 134, 230, 304]",0.06,0.0,0.04,0.05,0.2,0.0,0.66,398.77972385941933
11964,"[308, 134, 228, 304]",0.08,0.0,0.06,0.04,0.22,0.0,0.6,398.8130582842174
11965,"[308, 134, 230, 306]",0.08,0.0,0.07,0.02,0.32,0.0,0.5,398.8463927090155
11966,"[309, 133, 229, 307]",0.08,0.0,0.07,0.04,0.35,0.0,0.45,398.87972713381356
11967,"[309, 133, 229, 308]",0.09,0.0,0.08,0.04,0.31,0.0,0.49,398.9130615586116
11968,"[308, 133, 230, 309]",0.07,0.0,0.06,0.03,0.3,0.0,0.54,398.94639598340973
11969,"[308, 133, 231, 309]",0.07,0.0,0.06,0.03,0.32,0.0,0.52,398.9797304082078
11970,"[308, 134, 230, 305]",0.09,0.0,0.07,0.04,0.27,0.0,0.53,399.0130648330059
11971,"[308, 134, 231, 308]",0.05,0.0,0.07,0.03,0.24,0.0,0.61,399.04639925780396
11972,"[307, 133, 231, 308]",0.06,0.0,0.04,0.04,0.28,0.0,0.57,399.079733682602
11973,"[309, 135, 228, 302]",0.08,0.0,0.05,0.03,0.29,0.0,0.55,399.1130681074001
11974,"[309, 135, 228, 301]",0.09,0.0,0.05,0.04,0.3,0.0,0.52,399.1464025321982
11975,"[309, 136, 228, 301]",0.08,0.0,0.06,0.03,0.31,0.0,0.52,399.1797369569963
11976,"[309, 135, 228, 301]",0.09,0.0,0.05,0.05,0.29,0.0,0.52,399.21307138179435
11977,"[309, 134, 229, 304]",0.05,0.0,0.07,0.04,0.23,0.0,0.62,399.2464058065924
11978,"[310, 135, 227, 303]",0.09,0.0,0.07,0.04,0.32,0.0,0.47,399.2797402313905
11979,"[311, 136, 227, 300]",0.13,0.0,0.07,0.05,0.28,0.0,0.47,399.3130746561886
11980,"[310, 135, 228, 304]",0.1,0.0,0.09,0.03,0.35,0.0,0.44,399.3464090809867
11981,"[309, 134, 229, 305]",0.1,0.0,0.09,0.03,0.37,0.0,0.41,399.37974350578475
11982,"[309, 134, 229, 305]",0.1,0.0,0.07,0.03,0.39,0.0,0.41,399.4130779305828
11983,"[309, 134, 227, 304]",0.09,0.0,0.05,0.04,0.35,0.0,0.47,399.4464123553809
11984,"[311, 135, 227, 301]",0.12,0.0,0.06,0.05,0.33,0.0,0.44,399.47974678017897
11985,"[310, 134, 228, 303]",0.1,0.0,0.07,0.06,0.31,0.0,0.47,399.5130812049771
11986,"[311, 133, 228, 303]",0.09,0.0,0.07,0.04,0.26,0.0,0.53,399.54641562977514
11987,"[312, 134, 228, 302]",0.09,0.0,0.05,0.05,0.23,0.0,0.58,399.5797500545732
11988,"[312, 134, 227, 301]",0.13,0.0,0.07,0.05,0.31,0.0,0.44,399.6130844793713
11989,"[313, 134, 227, 301]",0.11,0.0,0.06,0.04,0.28,0.0,0.49,399.64641890416937
11990,"[313, 133, 226, 301]",0.1,0.0,0.07,0.04,0.4,0.0,0.39,399.6797533289675
11991,"[313, 131, 228, 305]",0.15,0.0,0.08,0.03,0.36,0.0,0.38,399.71308775376554
11992,"[315, 134, 225, 302]",0.09,0.0,0.09,0.02,0.31,0.0,0.48,399.7464221785636
11993,"[313, 131, 228, 306]",0.09,0.0,0.07,0.03,0.3,0.0,0.51,399.7797566033617
11994,"[314, 132, 228, 304]",0.09,0.0,0.07,0.06,0.33,0.0,0.45,399.81309102815976
11995,"[315, 132, 228, 303]",0.12,0.0,0.07,0.06,0.33,0.0,0.42,399.8464254529579
11996,"[316, 134, 225, 299]",0.1,0.0,0.09,0.03,0.37,0.0,0.4,399.87975987775593
11997,"[314, 133, 228, 301]",0.09,0.0,0.08,0.04,0.34,0.0,0.46,399.913094302554
11998,"[314, 133, 228, 302]",0.12,0.0,0.05,0.04,0.31,0.0,0.48,399.9464287273521
11999,"[313, 132, 229, 303]",0.1,0.0,0.05,0.03,0.26,0.0,0.56,399.97976315215016
12000,"[313, 131, 229, 304]",0.08,0.0,0.05,0.04,0.27,0.0,0.55,400.01309757694827
12001,"[317, 133, 225, 300]",0.08,0.0,0.06,0.07,0.27,0.0,0.53,400.0464320017463
12002,"[315, 133, 228, 301]",0.08,0.0,0.05,0.06,0.26,0.0,0.55,400.0797664265444
12003,"[316, 133, 226, 300]",0.08,0.0,0.04,0.06,0.24,0.0,0.57,400.1131008513425
12004,"[316, 133, 226, 301]",0.07,0.0,0.04,0.08,0.23,0.0,0.57,400.14643527614055
12005,"[315, 132, 228, 302]",0.08,0.0,0.06,0.07,0.24,0.0,0.54,400.17976970093866
12006,"[314, 132, 229, 302]",0.08,0.0,0.06,0.07,0.24,0.0,0.56,400.2131041257367
12007,"[316, 133, 226, 301]",0.09,0.0,0.06,0.07,0.25,0.0,0.54,400.2464385505348
12008,"[314, 132, 228, 302]",0.08,0.0,0.05,0.06,0.28,0.0,0.53,400.2797729753329
12009,"[315, 133, 227, 301]",0.08,0.0,0.05,0.06,0.23,0.0,0.58,400.31310740013095
12010,"[316, 134, 226, 299]",0.08,0.0,0.06,0.07,0.28,0.0,0.52,400.34644182492906
12011,"[314, 132, 229, 303]",0.08,0.0,0.05,0.06,0.24,0.0,0.56,400.3797762497271
12012,"[314, 132, 229, 303]",0.09,0.0,0.05,0.06,0.22,0.0,0.57,400.41311067452517
12013,"[314, 131, 230, 306]",0.07,0.0,0.04,0.07,0.21,0.0,0.6,400.4464450993233
12014,"[314, 131, 230, 305]",0.08,0.0,0.05,0.06,0.26,0.0,0.56,400.47977952412134
12015,"[314, 131, 230, 305]",0.07,0.0,0.04,0.06,0.24,0.0,0.6,400.51311394891945
12016,"[314, 131, 231, 306]",0.09,0.0,0.05,0.04,0.27,0.0,0.55,400.5464483737175
12017,"[315, 131, 230, 305]",0.1,0.0,0.05,0.06,0.26,0.0,0.53,400.57978279851557
12018,"[314, 132, 230, 304]",0.06,0.0,0.05,0.06,0.2,0.0,0.63,400.6131172233137
12019,"[315, 133, 229, 303]",0.1,0.0,0.05,0.05,0.3,0.0,0.51,400.64645164811174
12020,"[315, 132, 230, 305]",0.13,0.0,0.05,0.03,0.31,0.0,0.48,400.67978607290985
12021,"[317, 133, 227, 303]",0.11,0.0,0.07,0.05,0.3,0.0,0.46,400.7131204977079
12022,"[316, 133, 227, 302]",0.09,0.0,0.07,0.06,0.29,0.0,0.49,400.74645492250596
12023,"[316, 134, 227, 301]",0.12,0.0,0.07,0.04,0.34,0.0,0.44,400.7797893473041
12024,"[318, 135, 225, 300]",0.09,0.0,0.08,0.07,0.3,0.0,0.45,400.81312377210213
12025,"[316, 134, 228, 303]",0.12,0.0,0.09,0.03,0.38,0.0,0.38,400.84645819690024
12026,"[319, 134, 226, 301]",0.13,0.0,0.1,0.04,0.36,0.0,0.36,400.8797926216983
12027,"[317, 134, 227, 301]",0.09,0.0,0.08,0.06,0.3,0.0,0.47,400.91312704649636
12028,"[316, 134, 227, 300]",0.08,0.0,0.07,0.07,0.21,0.0,0.57,400.94646147129447
12029,"[317, 134, 225, 300]",0.1,0.0,0.07,0.07,0.25,0.0,0.5,400.9797958960925
12030,"[317, 134, 226, 299]",0.1,0.0,0.09,0.06,0.25,0.0,0.49,401.01313032089064
12031,"[316, 135, 225, 298]",0.1,0.0,0.05,0.05,0.26,0.0,0.54,401.0464647456887
12032,"[317, 134, 226, 299]",0.11,0.0,0.06,0.08,0.23,0.0,0.51,401.0797991704868
12033,"[318, 134, 225, 298]",0.1,0.0,0.07,0.08,0.25,0.0,0.5,401.11313359528486
12034,"[319, 135, 224, 297]",0.11,0.0,0.06,0.12,0.25,0.0,0.45,401.1464680200829
12035,"[319, 134, 224, 299]",0.1,0.0,0.06,0.1,0.22,0.0,0.51,401.17980244488103
12036,"[319, 135, 224, 297]",0.13,0.0,0.06,0.1,0.26,0.0,0.46,401.2131368696791
12037,"[319, 135, 224, 298]",0.11,0.0,0.07,0.08,0.26,0.0,0.48,401.2464712944772
12038,"[318, 134, 225, 298]",0.15,0.0,0.06,0.06,0.28,0.0,0.45,401.27980571927526
12039,"[319, 135, 223, 296]",0.13,0.0,0.06,0.07,0.27,0.0,0.48,401.3131401440733
12040,"[317, 134, 226, 300]",0.13,0.0,0.06,0.08,0.28,0.0,0.45,401.34647456887143
12041,"[317, 134, 226, 300]",0.13,0.0,0.07,0.07,0.3,0.0,0.43,401.3798089936695
12042,"[317, 133, 225, 300]",0.12,0.0,0.06,0.07,0.24,0.0,0.51,401.4131434184676
12043,"[318, 134, 224, 298]",0.12,0.0,0.07,0.09,0.27,0.0,0.46,401.44647784326565
12044,"[318, 135, 224, 297]",0.13,0.0,0.06,0.1,0.27,0.0,0.44,401.4798122680637
12045,"[318, 134, 225, 298]",0.14,0.0,0.06,0.1,0.24,0.0,0.46,401.5131466928618
12046,"[319, 134, 224, 299]",0.13,0.0,0.07,0.12,0.26,0.0,0.41,401.5464811176599
12047,"[318, 134, 225, 301]",0.11,0.0,0.07,0.06,0.29,0.0,0.48,401.579815542458
12048,"[319, 135, 224, 298]",0.11,0.0,0.06,0.11,0.22,0.0,0.5,401.61314996725605
12049,"[320, 134, 224, 300]",0.12,0.0,0.08,0.08,0.27,0.0,0.45,401.6464843920541
12050,"[320, 134, 224, 299]",0.12,0.0,0.08,0.11,0.23,0.0,0.45,401.6798188168522
12051,"[321, 136, 223, 296]",0.12,0.0,0.09,0.09,0.24,0.0,0.46,401.7131532416503
12052,"[320, 136, 223, 294]",0.14,0.0,0.09,0.05,0.34,0.0,0.37,401.7464876664484
12053,"[321, 136, 223, 295]",0.13,0.0,0.1,0.08,0.26,0.0,0.41,401.77982209124644
12054,"[321, 137, 223, 295]",0.12,0.0,0.07,0.09,0.2,0.0,0.52,401.8131565160445
12055,"[322, 137, 222, 295]",0.1,0.0,0.1,0.1,0.23,0.0,0.47,401.8464909408426
12056,"[322, 135, 223, 299]",0.13,0.0,0.09,0.12,0.25,0.0,0.4,401.87982536564067
12057,"[324, 136, 221, 296]",0.12,0.0,0.1,0.11,0.26,0.0,0.4,401.9131597904388
12058,"[323, 136, 222, 296]",0.08,0.0,0.09,0.13,0.23,0.0,0.47,401.94649421523684
12059,"[323, 137, 222, 296]",0.11,0.0,0.1,0.11,0.22,0.0,0.45,401.9798286400349
12060,"[325, 138, 219, 294]",0.12,0.0,0.11,0.09,0.25,0.0,0.44,402.013163064833
12061,"[325, 136, 220, 296]",0.1,0.0,0.13,0.06,0.28,0.0,0.43,402.04649748963107
12062,"[325, 136, 220, 293]",0.1,0.0,0.12,0.05,0.24,0.0,0.49,402.0798319144292
12063,"[325, 134, 222, 297]",0.09,0.0,0.11,0.05,0.32,0.0,0.42,402.11316633922723
12064,"[322, 135, 223, 299]",0.11,0.0,0.12,0.03,0.36,0.0,0.37,402.1465007640253
12065,"[321, 136, 223, 299]",0.08,0.0,0.14,0.01,0.35,0.0,0.41,402.1798351888234
12066,"[322, 138, 222, 298]",0.07,0.0,0.14,0.02,0.28,0.0,0.49,402.21316961362146
12067,"[324, 139, 222, 296]",0.07,0.0,0.13,0.02,0.32,0.0,0.46,402.2465040384196
12068,"[328, 141, 219, 290]",0.06,0.0,0.15,0.02,0.42,0.0,0.35,402.27983846321763
12069,"[330, 139, 219, 292]",0.07,0.0,0.18,0.01,0.47,0.0,0.26,402.3131728880157
12070,"[328, 136, 222, 297]",0.09,0.0,0.14,0.01,0.52,0.0,0.24,402.3465073128138
12071,"[330, 136, 221, 297]",0.08,0.0,0.15,0.01,0.46,0.0,0.29,402.37984173761186
12072,"[328, 133, 224, 302]",0.09,0.0,0.23,0.01,0.47,0.0,0.2,402.41317616240997
12073,"[331, 134, 223, 300]",0.07,0.0,0.14,0.01,0.58,0.0,0.2,402.446510587208
12074,"[333, 134, 222, 298]",0.08,0.0,0.17,0.01,0.51,0.0,0.23,402.4798450120061
12075,"[336, 134, 221, 297]",0.11,0.01,0.18,0.01,0.47,0.0,0.22,402.5131794368042
12076,"[335, 143, 221, 293]",0.06,0.0,0.34,0.0,0.49,0.0,0.11,402.54651386160225
12077,"[334, 143, 222, 292]",0.05,0.0,0.33,0.01,0.36,0.0,0.25,402.57984828640036
12078,"[335, 141, 222, 293]",0.07,0.0,0.27,0.0,0.45,0.0,0.2,402.6131827111984
12079,"[334, 141, 221, 292]",0.06,0.0,0.35,0.0,0.37,0.0,0.22,402.6465171359965
12080,"[334, 141, 222, 292]",0.08,0.0,0.36,0.0,0.37,0.0,0.18,402.6798515607946
12081,"[334, 139, 223, 295]",0.08,0.0,0.29,0.0,0.39,0.0,0.24,402.71318598559265
12082,"[333, 138, 224, 297]",0.09,0.0,0.28,0.0,0.33,0.0,0.3,402.74652041039076
12083,"[332, 138, 225, 297]",0.09,0.0,0.28,0.0,0.37,0.0,0.26,402.7798548351888
12084,"[332, 137, 225, 299]",0.09,0.0,0.23,0.0,0.34,0.0,0.33,402.81318925998687
12085,"[335, 138, 223, 295]",0.09,0.0,0.25,0.0,0.41,0.0,0.25,402.846523684785
12086,"[332, 137, 226, 299]",0.07,0.0,0.28,0.0,0.35,0.0,0.29,402.87985810958304
12087,"[331, 137, 226, 298]",0.09,0.0,0.21,0.01,0.32,0.0,0.37,402.91319253438115
12088,"[331, 136, 226, 298]",0.07,0.0,0.23,0.0,0.37,0.0,0.33,402.9465269591792
12089,"[331, 136, 226, 298]",0.08,0.0,0.23,0.0,0.38,0.0,0.3,402.97986138397727
12090,"[329, 136, 227, 298]",0.09,0.0,0.25,0.0,0.36,0.0,0.29,403.0131958087754
12091,"[331, 136, 226, 299]",0.08,0.0,0.22,0.0,0.41,0.0,0.28,403.04653023357343
12092,"[331, 135, 226, 299]",0.06,0.0,0.27,0.0,0.36,0.0,0.31,403.07986465837155
12093,"[331, 136, 226, 298]",0.07,0.0,0.24,0.0,0.35,0.0,0.33,403.1131990831696
12094,"[330, 135, 225, 298]",0.07,0.0,0.27,0.0,0.39,0.0,0.27,403.14653350796766
12095,"[331, 135, 225, 301]",0.07,0.0,0.24,0.0,0.36,0.0,0.32,403.1798679327658
12096,"[332, 136, 225, 298]",0.07,0.0,0.28,0.0,0.4,0.0,0.24,403.21320235756383
12097,"[330, 134, 226, 300]",0.09,0.0,0.22,0.0,0.34,0.0,0.34,403.24653678236194
12098,"[331, 136, 225, 296]",0.09,0.0,0.26,0.0,0.39,0.0,0.25,403.27987120716
12099,"[332, 136, 225, 298]",0.07,0.0,0.22,0.0,0.33,0.0,0.37,403.31320563195806
12100,"[333, 138, 224, 296]",0.08,0.0,0.29,0.0,0.4,0.0,0.22,403.34654005675617
12101,"[332, 137, 225, 298]",0.08,0.0,0.29,0.0,0.41,0.0,0.22,403.3798744815542
12102,"[332, 137, 225, 297]",0.09,0.0,0.27,0.0,0.38,0.0,0.27,403.41320890635234
12103,"[330, 136, 228, 298]",0.07,0.0,0.31,0.0,0.39,0.0,0.23,403.4465433311504
12104,"[331, 138, 225, 296]",0.07,0.0,0.32,0.01,0.35,0.0,0.26,403.47987775594845
12105,"[335, 140, 222, 291]",0.05,0.0,0.21,0.0,0.54,0.0,0.19,403.51321218074656
12106,"[335, 138, 222, 297]",0.04,0.0,0.25,0.0,0.41,0.0,0.29,403.5465466055446
12107,"[333, 138, 224, 298]",0.03,0.0,0.28,0.0,0.49,0.0,0.18,403.57988103034273
12108,"[322, 132, 234, 311]",0.03,0.0,0.26,0.0,0.52,0.0,0.19,403.6132154551408
12109,"[323, 130, 232, 311]",0.04,0.0,0.27,0.0,0.46,0.0,0.22,403.64654987993885
12110,"[321, 131, 234, 312]",0.03,0.0,0.2,0.0,0.51,0.0,0.25,403.67988430473696
12111,"[320, 128, 235, 317]",0.05,0.0,0.23,0.0,0.48,0.0,0.23,403.713218729535
12112,"[334, 136, 224, 297]",0.1,0.0,0.22,0.0,0.53,0.0,0.15,403.7465531543331
12113,"[331, 135, 225, 299]",0.05,0.0,0.19,0.01,0.39,0.0,0.37,403.7798875791312
12114,"[330, 130, 227, 304]",0.08,0.0,0.17,0.01,0.43,0.0,0.31,403.81322200392924
12115,"[325, 130, 230, 313]",0.04,0.0,0.18,0.0,0.33,0.0,0.44,403.84655642872735
12116,"[333, 126, 227, 307]",0.06,0.0,0.3,0.0,0.45,0.0,0.19,403.8798908535254
12117,"[324, 123, 234, 323]",0.05,0.0,0.33,0.0,0.29,0.0,0.34,403.9132252783235
12118,"[319, 107, 239, 338]",0.01,0.0,0.13,0.02,0.24,0.0,0.59,403.9465597031216
12119,"[318, 106, 242, 338]",0.01,0.0,0.11,0.01,0.3,0.0,0.56,403.97989412791964
12120,"[339, 130, 224, 306]",0.05,0.0,0.16,0.01,0.59,0.0,0.19,404.01322855271775
12121,"[340, 135, 220, 295]",0.03,0.0,0.16,0.0,0.55,0.0,0.25,404.0465629775158
12122,"[340, 136, 220, 294]",0.03,0.0,0.2,0.0,0.55,0.0,0.22,404.0798974023139
12123,"[339, 136, 221, 294]",0.03,0.0,0.2,0.0,0.55,0.0,0.21,404.113231827112
12124,"[341, 137, 221, 295]",0.03,0.0,0.21,0.0,0.53,0.0,0.22,404.14656625191003
12125,"[339, 138, 222, 292]",0.02,0.0,0.21,0.0,0.48,0.0,0.28,404.17990067670814
12126,"[340, 136, 221, 297]",0.03,0.0,0.18,0.0,0.58,0.0,0.2,404.2132351015062
12127,"[339, 135, 221, 298]",0.03,0.0,0.19,0.0,0.58,0.0,0.19,404.2465695263043
12128,"[341, 139, 222, 291]",0.02,0.0,0.19,0.0,0.6,0.0,0.19,404.27990395110237
12129,"[341, 139, 221, 291]",0.03,0.0,0.2,0.0,0.58,0.0,0.19,404.3132383759004
12130,"[338, 137, 222, 293]",0.02,0.0,0.25,0.0,0.47,0.0,0.25,404.34657280069854
12131,"[338, 138, 222, 292]",0.02,0.0,0.23,0.0,0.55,0.0,0.2,404.3799072254966
12132,"[337, 134, 222, 296]",0.03,0.0,0.24,0.01,0.49,0.0,0.23,404.4132416502947
12133,"[335, 135, 224, 297]",0.04,0.0,0.22,0.0,0.5,0.0,0.24,404.44657607509276
12134,"[333, 133, 226, 300]",0.03,0.0,0.18,0.01,0.52,0.0,0.27,404.4799104998908
12135,"[333, 132, 226, 300]",0.03,0.0,0.16,0.01,0.5,0.0,0.31,404.51324492468893
12136,"[334, 131, 224, 300]",0.03,0.0,0.19,0.01,0.49,0.0,0.28,404.546579349487
12137,"[325, 136, 231, 300]",0.02,0.0,0.13,0.01,0.49,0.0,0.35,404.5799137742851
12138,"[325, 135, 231, 300]",0.02,0.0,0.12,0.0,0.6,0.0,0.25,404.61324819908316
12139,"[324, 135, 231, 302]",0.02,0.0,0.14,0.0,0.52,0.0,0.32,404.6465826238812
12140,"[322, 132, 234, 307]",0.02,0.0,0.11,0.01,0.49,0.0,0.37,404.67991704867933
12141,"[322, 130, 233, 310]",0.02,0.0,0.1,0.01,0.53,0.0,0.34,404.7132514734774
12142,"[324, 123, 233, 320]",0.04,0.0,0.14,0.0,0.6,0.0,0.21,404.7465858982755
12143,"[319, 121, 237, 324]",0.06,0.0,0.17,0.01,0.33,0.0,0.44,404.77992032307355
12144,"[332, 127, 227, 303]",0.06,0.0,0.3,0.01,0.31,0.0,0.32,404.8132547478716
12145,"[315, 107, 244, 340]",0.02,0.0,0.12,0.01,0.26,0.0,0.6,404.8465891726697
12146,"[315, 107, 243, 340]",0.02,0.0,0.13,0.01,0.28,0.0,0.57,404.8799235974678
12147,"[325, 128, 233, 317]",0.04,0.0,0.16,0.01,0.32,0.01,0.45,404.9132580222659
12148,"[325, 129, 233, 314]",0.05,0.0,0.15,0.01,0.29,0.01,0.49,404.94659244706395
12149,"[316, 107, 241, 339]",0.02,0.0,0.15,0.01,0.28,0.0,0.54,404.979926871862
12150,"[324, 128, 234, 315]",0.06,0.0,0.2,0.01,0.32,0.01,0.41,405.0132612966601
12151,"[324, 127, 233, 317]",0.04,0.0,0.22,0.01,0.28,0.0,0.45,405.0465957214582
12152,"[324, 128, 234, 318]",0.04,0.0,0.2,0.01,0.35,0.01,0.4,405.0799301462563
12153,"[322, 128, 235, 317]",0.03,0.0,0.19,0.01,0.25,0.01,0.51,405.11326457105434
12154,"[323, 127, 234, 320]",0.04,0.0,0.2,0.01,0.27,0.01,0.48,405.1465989958524
12155,"[322, 127, 236, 319]",0.03,0.0,0.19,0.01,0.28,0.01,0.48,405.1799334206505
12156,"[323, 128, 234, 316]",0.04,0.0,0.19,0.01,0.21,0.01,0.54,405.21326784544857
12157,"[323, 128, 234, 316]",0.03,0.0,0.19,0.01,0.19,0.01,0.57,405.2466022702467
12158,"[323, 128, 234, 316]",0.03,0.0,0.2,0.01,0.21,0.01,0.55,405.27993669504474
12159,"[324, 129, 233, 316]",0.04,0.0,0.19,0.02,0.25,0.01,0.5,405.3132711198428
12160,"[324, 128, 233, 318]",0.04,0.0,0.2,0.01,0.26,0.01,0.48,405.3466055446409
12161,"[324, 128, 233, 317]",0.03,0.0,0.24,0.01,0.28,0.01,0.43,405.37993996943896
12162,"[326, 129, 231, 315]",0.04,0.0,0.18,0.01,0.26,0.01,0.5,405.4132743942371
12163,"[326, 127, 232, 318]",0.05,0.0,0.19,0.01,0.33,0.01,0.41,405.44660881903513
12164,"[326, 128, 231, 315]",0.04,0.0,0.21,0.01,0.28,0.01,0.45,405.4799432438332
12165,"[324, 128, 233, 317]",0.04,0.0,0.2,0.01,0.27,0.01,0.47,405.5132776686313
12166,"[325, 128, 232, 316]",0.05,0.0,0.2,0.01,0.29,0.01,0.45,405.54661209342936
12167,"[325, 128, 232, 315]",0.04,0.0,0.18,0.01,0.29,0.0,0.48,405.5799465182275
12168,"[324, 128, 233, 317]",0.04,0.0,0.22,0.01,0.28,0.01,0.45,405.61328094302553
12169,"[325, 128, 232, 315]",0.04,0.0,0.18,0.0,0.27,0.0,0.5,405.6466153678236
12170,"[326, 126, 230, 317]",0.07,0.0,0.19,0.0,0.35,0.0,0.39,405.6799497926217
12171,"[325, 128, 233, 317]",0.06,0.0,0.17,0.01,0.3,0.0,0.46,405.71328421741975
12172,"[327, 128, 231, 316]",0.06,0.0,0.19,0.01,0.24,0.0,0.5,405.74661864221787
12173,"[326, 126, 232, 317]",0.07,0.0,0.16,0.0,0.31,0.0,0.45,405.7799530670159
12174,"[328, 126, 230, 316]",0.06,0.0,0.17,0.0,0.28,0.0,0.48,405.813287491814
12175,"[328, 127, 230, 316]",0.07,0.0,0.15,0.0,0.3,0.0,0.47,405.8466219166121
12176,"[328, 127, 230, 315]",0.09,0.0,0.16,0.0,0.32,0.0,0.42,405.87995634141015
12177,"[328, 127, 229, 315]",0.06,0.0,0.15,0.0,0.3,0.0,0.48,405.91329076620826
12178,"[327, 126, 231, 316]",0.08,0.0,0.15,0.0,0.33,0.0,0.43,405.9466251910063
12179,"[328, 130, 230, 311]",0.07,0.0,0.14,0.01,0.25,0.0,0.53,405.9799596158044
12180,"[328, 130, 230, 309]",0.04,0.0,0.18,0.01,0.25,0.0,0.52,406.0132940406025
12181,"[330, 130, 229, 308]",0.06,0.0,0.14,0.0,0.23,0.0,0.56,406.04662846540054
12182,"[330, 131, 229, 306]",0.05,0.0,0.16,0.01,0.26,0.0,0.52,406.07996289019866
12183,"[327, 131, 232, 307]",0.03,0.0,0.2,0.01,0.26,0.0,0.5,406.1132973149967
12184,"[329, 131, 231, 307]",0.04,0.0,0.18,0.01,0.24,0.0,0.53,406.14663173979477
12185,"[330, 131, 230, 306]",0.05,0.0,0.16,0.01,0.24,0.0,0.53,406.1799661645929
12186,"[329, 130, 230, 308]",0.05,0.0,0.15,0.01,0.25,0.0,0.54,406.21330058939094
12187,"[329, 131, 230, 305]",0.05,0.0,0.16,0.01,0.26,0.0,0.51,406.24663501418905
12188,"[330, 131, 229, 306]",0.05,0.0,0.14,0.01,0.22,0.0,0.58,406.2799694389871
12189,"[329, 130, 230, 310]",0.04,0.0,0.15,0.01,0.21,0.0,0.6,406.31330386378517
12190,"[329, 129, 230, 311]",0.05,0.0,0.15,0.0,0.21,0.0,0.59,406.3466382885833
12191,"[329, 128, 231, 314]",0.07,0.0,0.17,0.0,0.23,0.0,0.53,406.37997271338133
12192,"[328, 130, 232, 311]",0.04,0.0,0.18,0.0,0.25,0.0,0.52,406.41330713817945
12193,"[327, 129, 233, 313]",0.04,0.0,0.17,0.0,0.25,0.0,0.54,406.4466415629775
12194,"[327, 128, 233, 315]",0.05,0.0,0.17,0.0,0.26,0.0,0.52,406.47997598777556
12195,"[328, 129, 232, 312]",0.04,0.0,0.16,0.0,0.24,0.0,0.56,406.5133104125737
12196,"[329, 128, 231, 313]",0.04,0.0,0.11,0.0,0.28,0.0,0.56,406.54664483737173
12197,"[333, 135, 227, 301]",0.04,0.0,0.12,0.01,0.46,0.0,0.37,406.57997926216984
12198,"[331, 133, 230, 304]",0.03,0.0,0.12,0.0,0.45,0.0,0.4,406.6133136869679
12199,"[330, 132, 232, 309]",0.04,0.0,0.15,0.0,0.58,0.0,0.23,406.64664811176596
12200,"[331, 130, 230, 311]",0.04,0.0,0.16,0.0,0.45,0.0,0.34,406.67998253656407
12201,"[331, 127, 231, 314]",0.06,0.0,0.15,0.0,0.45,0.0,0.33,406.7133169613621
12202,"[332, 125, 229, 315]",0.06,0.0,0.16,0.01,0.38,0.0,0.39,406.74665138616024
12203,"[332, 126, 229, 313]",0.06,0.0,0.21,0.01,0.39,0.0,0.33,406.7799858109583
